"food_facts_id","food_name","public_food_key","calcium","carbohydrates","classification","energy","fat_total","iodine","magnesium","potassium","protein","saturated_fat","sodium","total_dietary_fibre","total_sugars","creation_ts","last_modified_ts"
631,"Beef, rump steak, untrimmed, raw","F000765","4","0","18101","815","13.3","1.4","23","332","18.9","5.44","46","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
632,"Beef, silverside roast, lean, raw","F000792","4","0","18101","495","2.3","1.2","24","360","24.1","0.83","44","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
633,"Beef, silverside roast, lean, roasted, no added fat","F000793","4","0","18101","664","5.6","1.7","24","340","26.9","1.55","54","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
634,"Beef, silverside roast, semi-trimmed, raw","F000795","4","0","18101","568","4.5","1.2","23","353","23.6","1.75","43","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
635,"Beef, silverside roast, semi-trimmed, roasted, no added fat","F000796","4","0","18101","704","6.8","1.7","24","336","26.6","2.03","53","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
636,"Beef, silverside roast, untrimmed, raw","F000798","4","0","18101","710","8.7","1.3","22","338","22.8","3.54","42","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
637,"Beef, silverside roast, untrimmed, roasted, no added fat","F000799","4","0","18101","797","9.6","1.8","23","326","26","3.16","52","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
638,"Beef, sirloin steak, lean, grilled, no added fat","F000809","10","0","18101","659","3.8","1.7","26","350","30.5","1.24","49","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
639,"Beef, sirloin steak, lean, raw","F000810","6","0","18101","480","1.9","1.2","27","380","24.1","0.71","57","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
640,"Beef, sirloin steak, semi-trimmed, grilled, no added fat","F000817","10","0","18101","746","6.5","1.7","25","340","29.7","2.31","48","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
641,"Beef, sirloin steak, semi-trimmed, raw","F000818","6","0","18101","599","5.4","1.2","26","367","23.4","2.21","55","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
642,"Beef, sirloin steak, untrimmed, grilled, no added fat","F000824","9","0","18101","1007","14.7","1.9","23","310","27.3","5.51","45","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
643,"Beef, sirloin steak, untrimmed, raw","F000825","6","0","18101","930","15.3","1.4","23","330","21.4","6.33","50","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
644,"Beef, steak, boneless or bone-in, blade, lean, grilled, no added fat","F000877","6","0","18101","650","2.9","1.7","30","400","31.9","0.97","48","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
645,"Beef, steak, boneless or bone-in, blade, lean, raw","F000826","4","0","18101","474","2.6","1.2","24","340","22.2","0.93","56","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
646,"Beef, steak, boneless or bone-in, blade, semi-trimmed, grilled, no added fat","F000878","6","0","18101","740","5.8","1.7","29","387","31","2.09","47","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
647,"Beef, steak, boneless or bone-in, blade, semi-trimmed, raw","F000827","4","0","18101","598","6.2","1.3","23","329","21.6","2.46","54","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
648,"Beef, steak, boneless or bone-in, blade, untrimmed, raw","F000828","5","0","18101","707","9.5","1.3","22","319","21","3.82","52","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
649,"Beef, steak, boneless rump or sirloin, lean, grilled, no added fat","F000829","8","0","18101","684","4.1","1.7","26","350","31.2","1.37","46","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
650,"Beef, steak, boneless rump or sirloin, lean, raw","F000830","5","0","18101","465","2.4","1.2","26","375","22.2","0.86","54","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
651,"Beef, steak, boneless rump or sirloin, semi-trimmed, grilled, no added fat","F000831","8","0","18101","775","7","1.7","26","339","30.4","2.49","45","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
652,"Beef, steak, boneless rump or sirloin, semi-trimmed, raw","F000832","5","0","18101","572","5.5","1.2","26","363","21.7","2.18","52","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
653,"Beef, steak, boneless rump or sirloin, untrimmed, grilled, no added fat","F000833","8","0","18101","959","12.8","1.8","24","318","28.6","4.76","43","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
654,"Beef, steak, boneless rump or sirloin, untrimmed, raw","F000834","5","0","18101","872","14.3","1.4","23","331","20.2","5.89","48","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
655,"Beef, steak, boneless, fillet or tenderloin, lean, grilled, no added fat","F000835","10","0","18101","746","5.5","1.7","26","350","31.9","1.8","49","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
656,"Beef, steak, boneless, fillet or tenderloin, lean, raw","F000836","6","0","18101","570","5.2","1.2","27","380","22.2","1.95","57","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
657,"Beef, steak, boneless, fillet or tenderloin, semi-trimmed, grilled, no added fat","F000837","10","0","18101","783","6.7","1.7","26","345","31.5","2.27","48","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
658,"Beef, steak, boneless, fillet or tenderloin, semi-trimmed, raw","F009781","6","0","18101","665","8","1.2","26","369","21.7","3.14","55","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
659,"Beef, steak, boneless, fillet or tenderloin, untrimmed, grilled, no added fat","F000838","9","0","18101","849","8.8","1.8","25","337","30.8","3.1","48","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
660,"Beef, steak, boneless, fillet or tenderloin, untrimmed, raw","F000839","6","0","18101","710","9.3","1.3","26","364","21.4","3.7","55","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
661,"Beef, steak, boneless, round, lean, grilled, no added fat","F000840","6","0","18101","615","2","1.7","27","350","31.8","0.69","43","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
662,"Beef, steak, boneless, round, lean, raw","F000841","4","0","18101","420","1.7","1.2","26","370","21","0.58","50","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
663,"Beef, steak, boneless, round, semi-trimmed, grilled, no added fat","F000842","6","0","18101","656","3.3","1.7","27","345","31.4","1.2","43","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
664,"Beef, steak, boneless, round, semi-trimmed, raw","F000843","4","0","18101","525","4.7","1.2","25","359","20.5","1.86","49","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
665,"Beef, steak, boneless, round, untrimmed, grilled, no added fat","F000844","6","0","18101","697","4.6","1.7","26","341","31","1.69","42","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
666,"Beef, steak, boneless, round, untrimmed, raw","F000845","4","0","18101","568","6","1.3","25","355","20.4","2.38","48","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
667,"Beef, steak, boneless, scotch fillet, lean, grilled, no added fat","F000846","10","0","18101","707","4.5","1.7","26","350","31.9","1.46","49","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
668,"Beef, steak, boneless, scotch fillet, lean, raw","F000847","6","0","18101","508","2.8","1.2","27","380","23.8","1.05","57","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
669,"Beef, steak, boneless, scotch fillet, semi-trimmed, grilled, no added fat","F000848","9","0","18101","862","9.4","1.8","24","332","30.3","3.4","47","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
670,"Beef, steak, boneless, scotch fillet, semi-trimmed, raw","F000849","6","0","18101","751","10","1.3","25","353","22.4","4.09","53","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
671,"Beef, steak, boneless, scotch fillet, untrimmed, grilled, no added fat","F000850","9","0","18101","953","12.3","1.8","24","321","29.4","4.53","46","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
672,"Beef, steak, boneless, scotch fillet, untrimmed, raw","F000851","6","0","18101","883","13.9","1.4","24","338","21.6","5.74","51","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
673,"Beef, steak, with bone, blade, untrimmed, grilled, no added fat","F000879","6","0","18101","791","7.4","1.8","28","380","30.5","2.72","46","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
674,"Beef, steak, with bone, T-bone or blade, lean, grilled, no added fat","F000880","8","0","18101","643","3.4","1.7","28","375","30.6","1.11","48","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
675,"Beef, steak, with bone, T-bone or blade, lean, raw","F000881","5","0","18101","480","2.3","1.2","26","360","23.3","0.83","56","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
676,"Beef, steak, with bone, T-bone or blade, semi-trimmed, grilled, no added fat","F000882","8","0","18101","789","7.9","1.8","26","357","29.3","2.88","47","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
677,"Beef, steak, with bone, T-bone or blade, semi-trimmed, raw","F000883","5","0","18101","668","7.8","1.3","24","340","22.2","3.17","54","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
678,"Beef, steak, with bone, T-bone or blade, untrimmed, grilled, no added fat","F000884","8","0","18101","888","10.9","1.8","26","345","28.4","4.08","46","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
679,"Beef, steak, with bone, T-bone or blade, untrimmed, raw","F000885","5","0","18101","848","13.2","1.4","22","322","21.2","5.42","51","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
680,"Beef, steak, with bone, T-bone, lean, grilled, no added fat","F000886","10","0","18101","637","3.8","1.7","26","350","29.2","1.25","49","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
681,"Beef, steak, with bone, T-bone, lean, raw","F000887","6","0","18101","487","2","1.2","27","380","24.4","0.74","57","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
682,"Beef, steak, with bone, T-bone, semi-trimmed, grilled, no added fat","F000888","9","0","18101","837","10","1.8","24","327","27.5","3.66","47","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
683,"Beef, steak, with bone, T-bone, semi-trimmed, raw","F000889","6","0","18101","738","9.4","1.3","25","352","22.8","3.88","53","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
684,"Beef, steak, with bone, T-bone, untrimmed, grilled, no added fat","F000890","9","0","18101","984","14.5","1.9","23","311","26.3","5.44","45","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
685,"Beef, steak, with bone, T-bone, untrimmed, raw","F000891","6","0","18101","988","16.9","1.4","22","325","21.3","7.02","49","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
686,"Beef, stir-fry strips, lean, dry-fried, no added fat","F000929","4","0","18101","644","3.2","1.7","23","360","30.9","1.02","47","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
687,"Beef, stir-fry strips, lean, raw","F000931","4","0","18101","536","2","1.2","24","340","27.2","0.71","38","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
688,"Beef, stir-fry strips, untrimmed, dry-fried, no added fat","F000932","4","0","18101","657","3.6","1.7","23","358","30.8","1.19","47","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
689,"Beef, stir-fry strips, untrimmed, raw","F000933","4","0","18101","559","2.7","1.2","24","338","27","1.01","38","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
690,"Beef, strips, lean, casseroled, no added fat","F000934","5","0","18101","740","2.8","0.8","22","258","37.5","0.98","29","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
691,"Beef, strips, untrimmed, casseroled, no added fat","F000935","5","0","18101","752","3.2","0.8","21","257","37.3","1.15","29","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
692,"Beef, topside roast, lean, raw","F000961","4","0","18101","490","3","1.2","24","360","22.3","1.09","44","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
693,"Beef, topside roast, lean, roasted, no added fat","F000962","4","0","18101","660","2.8","1.7","24","340","32.7","0.78","54","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
694,"Beef, topside roast, semi-trimmed, raw","F000963","4","0","18101","558","5","1.2","23","353","22","1.93","43","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
695,"Beef, topside roast, semi-trimmed, roasted, no added fat","F000964","4","0","18101","719","4.7","1.7","24","334","32.1","1.52","53","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
696,"Beef, topside roast, untrimmed, raw","F000966","4","0","18101","681","8.6","1.3","22","341","21.3","3.45","42","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
697,"Beef, topside roast, untrimmed, roasted, no added fat","F000967","4","0","18101","793","7.1","1.8","23","325","31.3","2.46","52","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
698,"Beer, full strength (alcohol 4-4.9% v/v)","F000994","4","2.3","29101","152","0","0","6","36","0.4","0","4","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
699,"Beer, full strength (alcohol 4-4.9% v/v), carbohydrate modified","F000995","3","1","29101","126","0","0","5","28","0.3","0","4","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
700,"Beer, high alcohol (5% v/v & above)","F000996","4","2.1","29101","174","0","0","9","55","0.5","0","4","0","0.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
701,"Beer, light (alcohol 1-2.9% v/v)","F001004","3","2.2","29102","100","0","0","5","27","0.2","0","3","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
702,"Beer, mid-strength (alcohol 3-3.9% v/v)","F001006","4","2.2","29102","128","0","0","5","30","0.3","0","3","0","0","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
703,"Beetroot, canned in brine, drained","F001010","10","8.7","24302","184","0","1.8","12","210","1.2","0","220","2","8.7","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
704,"Beetroot, fresh, purple, peeled, baked, no added fat","F001013","10","10.2","24302","246","0.1","0","32","354","2.3","0","66","4.3","10.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
705,"Beetroot, fresh, purple, peeled, boiled, drained","F001014","8","9","24302","216","0.1","0","26","281","2","0","55","3.8","9","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
706,"Beetroot, fresh, purple, peeled, raw","F001015","8","8.4","24302","201","0.1","0","26","290","1.9","0","54","3.5","8.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
707,"Beverage base, chocolate flavour, added vitamins A, B1, B2, C & D, Ca & Fe (Milo)","F001029","738","61.2","11802","1666","10.4","18","80","825","12.7","6.62","75","9.1","47.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
708,"Beverage base, chocolate flavour, unfortified (Nesquik brand)","F001032","38","83.2","11804","1574","2.8","0","120","430","5.3","1.38","0","5.8","81","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
709,"Beverage base, drinking chocolate, unfortified","F001036","41","76.3","11804","1508","4.8","4","150","690","5.6","2.88","160","1.5","74.3","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
710,"Beverage, chocolate flavour, from drinking chocolate, with regular fat cows milk","F001064","101","10.2","11803","356","3.5","20.6","20","180","3.5","2.35","44","0.1","10.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
711,"Beverage, chocolate flavour, from Milo powder, with regular fat cows milk","F001068","162","10.3","11801","395","4","22.5","16","203","4.1","2.69","39","0.8","9.1","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
712,"Beverage, chocolate flavour, from Nesquik powder, with regular fat cows milk","F001073","102","9.7","11803","344","3.4","21.6","16","158","3.4","2.26","33","0.3","9.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
713,"Biscuit, savoury, corn cake, plain, salted","F001115","3","71.5","13205","1547","3","8.1","79","180","9.8","0.42","240","5.9","0.4","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
714,"Biscuit, savoury, from rye flour, crispbread","F001118","38","60.6","13203","1356","1.3","5.5","84","450","8.8","0.17","240","16.5","2.8","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
715,"Biscuit, savoury, from wheat flour, crispbread, puffed & toasted","F001120","44","66.1","13201","1563","5.6","7.2","41","200","12.3","3.4","380","3.3","3.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
716,"Biscuit, savoury, from white wheat flour, cheese-flavoured","F001122","93","56.4","13202","2086","24.2","0","34","180","12","11.2","871","2.9","3.2","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
717,"Biscuit, savoury, from white wheat flour, flaky cracker style","F001123","35","63.6","13202","2067","20.7","4","30","166","11.5","9.68","639","3","3.6","2023-06-22 19:23:13.781667","2023-06-22 19:23:13.781667"
