publicFoodKey,classification,foodName,energy,protein,fatTotal,totalDietaryFibre,totalSugars,carbohydrates,calcium,iodine,magnesium,potassium,sodium,saturatedFat
F006291,15202,"Oyster, Sydney rock, aquacultured, raw",298,10.6,2.9,0.0,0.0,0.6,148,162.1,74,235,491,0.63
F006298,13601,"Pancake, plain, homemade",927,7.4,7.6,0.8,4.2,30.3,83,24.1,21,174,79,4.50
F006316,31302,"Paprika, dry powder",1311,14.1,12.9,34.9,10.3,19.1,229,0.0,178,2280,68,1.90
F006321,24403,"Parsley, continental, fresh, raw",150,3.9,0.7,5.0,1.0,1.1,120,15.3,43,660,150,0.00
F006322,24403,"Parsley, curly, fresh, raw",96,1.9,0.2,5.8,0.4,0.4,200,6.6,33,850,48,0.00
F006326,24302,"Parsnip, peeled, fresh, baked, no added fat",289,2.2,0.2,4.4,5.8,12.2,46,0.0,29,512,23,0.00
F006327,24302,"Parsnip, peeled, fresh, boiled, drained",255,1.9,0.2,3.9,5.2,10.8,39,0.0,24,406,19,0.00
F006328,24302,"Parsnip, peeled, fresh, raw",237,1.8,0.2,3.6,4.8,10.0,38,0.0,24,420,19,0.00
F006332,16505,"Passionfruit, pulp, canned",424,1.5,0.2,7.0,19.8,19.8,6,0.2,14,100,10,0.00
F006333,16504,"Passionfruit, raw",304,3.0,0.3,13.9,5.7,5.7,10,0.0,28,200,19,0.00
F006409,13509,"Pasta in cream based sauce, dry mix",1546,13.1,3.1,3.6,9.3,69.7,98,16.0,52,500,690,1.65
F009830,13509,"Pasta in cream based sauce, prepared from dry mix",599,5.6,2.6,1.1,5.1,23.6,84,16.5,22,226,240,1.12
F006429,12403,"Pasta, gluten free, boiled from dry, no added salt",639,3.1,0.7,1.2,0.0,32.4,15,1.0,13,39,1,0.27
F009835,12403,"Pasta, legume based, boiled, no added salt",629,14.4,1.7,6.2,1.2,16.1,46,6.6,63,410,16,0.22
F006431,12403,"Pasta, maize flour (corn) based, boiled from dry, no added salt",503,2.6,0.7,4.8,0.0,23.1,1,3.4,36,31,0,0.10
F006433,12403,"Pasta, maize flour (corn) based, dry",1452,7.5,2.1,11.0,0.0,68.3,4,10.0,119,294,3,0.29
F006444,12401,"Pasta, white wheat flour & egg, boiled from dry, no added salt",694,7.5,1.4,2.6,0.6,29.1,16,4.3,27,66,4,0.21
F006445,12401,"Pasta, white wheat flour & egg, dry",1522,10.6,1.6,2.2,1.9,74.4,23,9.8,37,178,9,0.26
F006451,12401,"Pasta, white wheat flour & spinach, boiled from dry, no added salt",554,3.8,0.4,1.4,0.2,27.3,15,3.4,10,55,48,0.06
F006453,12401,"Pasta, white wheat flour & spinach, dry",1525,11.9,1.3,4.4,2.7,73.1,39,10.0,45,203,38,0.22
F006456,12401,"Pasta, white wheat flour, boiled from dry, no added salt",572,5.3,0.4,2.2,0.2,26.2,12,4.3,25,43,2,0.06
F006458,12401,"Pasta, white wheat flour, dry",1458,12.7,1.4,3.2,0.0,68.5,18,10.0,30,142,5,0.24
F006459,12401,"Pasta, white wheat flour, fresh, boiled, no added salt",691,5.9,3.0,2.7,1.1,27.1,18,3.4,18,49,78,0.36
F006460,12401,"Pasta, white wheat flour, fresh, uncooked",1168,10.5,3.4,3.3,0.9,49.4,27,10.0,33,190,11,0.40
F006464,12401,"Pasta, wholemeal wheat flour, boiled from dry, no added salt",586,5.4,0.8,5.7,0.0,24.6,28,3.4,39,92,5,0.11
F006465,12401,"Pasta, wholemeal wheat flour, dry",1404,12.5,2.2,9.9,0.0,60.6,63,10.0,85,305,11,0.33
F006469,23109,"Paste, green curry, commercial",461,2.4,7.9,3.0,3.4,6.3,33,1.6,50,195,1807,1.39
F006471,23109,"Paste, Indian style curry, commercial",1287,4.8,26.4,5.4,4.2,10.2,136,1.6,48,602,3434,2.73
F006476,15504,"Paste, shrimp",394,21.0,1.0,0.0,0.0,0.0,1380,67.5,39,393,6000,0.27
F005702,25201,"Paste, soybean",766,12.9,5.1,4.3,10.4,19.7,69,120.0,79,380,3800,0.74
F006493,13405,"Pastry, filled with spinach & cheese, purchased frozen, baked",1214,9.4,16.4,2.5,2.7,24.7,150,7.9,27,170,490,8.30
F006496,13401,"Pastry, filo, commercial, baked",1631,12.2,3.1,4.3,2.1,75.1,19,1.5,37,156,766,0.42
F006497,13401,"Pastry, filo, commercial, raw",1283,10.2,3.8,2.5,1.3,55.8,18,1.5,26,129,581,0.53
F006502,13401,"Pastry, puff, vegetable oil, commercial, baked",1694,7.0,21.0,4.4,1.3,44.9,12,0.0,17,81,497,9.62
F006503,13401,"Pastry, puff, vegetable oil, commercial, raw",1321,5.5,16.4,3.4,1.0,35.0,9,0.0,13,63,387,7.50
F006504,13401,"Pastry, puff, with butter, commercial, baked",1796,7.1,24.7,4.4,1.3,42.7,15,0.0,17,82,208,15.45
F006505,13401,"Pastry, puff, with butter, commercial, raw",1383,5.5,19.0,3.4,1.0,32.9,12,0.0,13,63,160,11.90
F006506,13401,"Pastry, shortcrust style, commercial, baked",2080,6.6,27.5,1.8,9.6,55.6,12,1.4,14,72,463,12.04
F006507,13401,"Pastry, shortcrust style, commercial, raw",1685,5.5,23.8,0.8,7.5,42.0,10,0.0,13,60,382,10.41
F006528,16504,"Pawpaw (papaya), peeled, raw",142,0.4,0.1,2.3,6.9,6.9,28,0.0,14,140,7,0.00
F006535,24501,"Pea, green, fresh, boiled, drained",251,4.8,0.4,5.2,2.7,6.4,18,0.0,21,140,1,0.00
F006536,24501,"Pea, green, fresh, raw",294,5.8,0.4,5.6,4.0,8.1,30,5.0,33,268,1,0.00
F006538,24501,"Pea, green, frozen, boiled, drained",261,5.2,0.3,6.1,2.5,6.4,27,0.0,24,120,3,0.00
F006541,24501,"Pea, green, whole, dried",1297,22.0,2.1,16.8,2.4,40.9,56,0.4,121,990,5,0.24
F006543,25101,"Pea, split, dried",1427,23.0,2.0,10.1,2.5,50.5,42,0.0,95,930,7,0.23
F006544,25101,"Pea, split, dried, boiled, drained",364,6.6,0.4,8.3,2.9,9.1,13,0.0,23,140,9,0.05
F006545,24501,"Pea, yellow, whole, dried",1361,23.3,2.3,17.7,2.6,43.6,59,0.4,113,990,12,0.32
F006553,16402,"Peach, canned in pear juice",184,0.6,0.0,1.3,8.3,9.5,4,0.8,7,141,8,0.00
F006554,16402,"Peach, canned in pear juice, drained",191,0.8,0.1,2.0,8.2,9.4,4,0.8,7,121,7,0.00
F006555,16402,"Peach, canned in pear juice, juice only",174,0.4,0.0,0.3,8.5,9.6,4,0.8,7,170,10,0.00
F006573,16401,"Peach, yellow, unpeeled, raw",172,0.7,0.0,1.6,8.1,8.7,5,0.9,8,210,0,0.00
F006577,22202,"Peanut butter, smooth & crunchy, added sugar & salt",2495,22.2,49.6,5.8,8.6,14.3,54,10.0,190,620,477,8.75
F006579,22202,"Peanut butter, smooth & crunchy, no added sugar or salt",2628,24.3,54.3,6.5,5.2,9.4,54,17.5,177,632,12,9.44
F006585,16103,"Pear, brown skin, unpeeled, raw",264,0.3,0.0,3.4,10.4,14.3,6,0.0,7,100,2,0.00
F006593,16104,"Pear, canned in pear juice",194,0.5,0.0,1.7,8.7,10.6,6,0.0,6,100,6,0.00
F006594,16104,"Pear, canned in pear juice, drained",200,0.6,0.0,2.8,8.6,10.3,5,0.0,8,102,6,0.00
F006595,16104,"Pear, canned in pear juice, juice only",185,0.2,0.0,0.2,8.8,11.0,6,0.0,5,95,6,0.00
F006601,16103,"Pear, green skin, unpeeled, raw",278,0.4,0.0,3.0,12.4,15.2,8,0.0,7,130,0,0.00
F006604,16103,"Pear, nashi, unpeeled, raw",209,0.4,0.1,2.1,10.6,11.1,5,0.0,8,130,7,0.00
F006606,16103,"Pear, Packham's triumph, unpeeled, raw",231,0.4,0.0,3.0,12.4,12.5,8,0.0,7,120,0,0.00
F006612,16103,"Pear, William Bartlett, unpeeled, raw",228,0.3,0.0,3.7,9.0,11.8,6,0.0,7,106,1,0.00
F006618,31302,"Pepper, black, ground",1156,10.4,3.3,25.3,0.6,38.6,443,6.0,171,1329,20,1.39
F006628,16503,"Persimmon, peeled, raw",298,0.6,0.2,2.6,16.1,16.1,29,0.0,10,130,6,0.00
F006665,13405,"Pie, savoury, meat, commercial, ready to eat",943,8.9,11.2,2.4,1.3,21.2,15,8.8,18,124,500,5.55
F006667,13405,"Pie, savoury, meat, purchased frozen, baked",909,8.6,11.3,2.0,0.0,19.3,15,1.5,19,126,478,5.49
F006675,13405,"Pie, steak & kidney, canned",693,10.0,7.7,0.9,0.6,13.6,7,5.3,8,120,230,3.86
F006679,13402,"Pie, sweet, apple, commercial",1059,3.0,12.9,1.3,15.1,31.4,18,0.9,10,26,200,6.18
F006698,18303,"Pigeon (squab), whole, raw",1219,16.2,25.5,0.0,0.0,0.0,13,1.3,18,199,68,6.84
F006700,13602,"Pikelet or pancake, sweet, commercial",912,5.7,4.3,2.1,13.8,38.4,84,7.8,29,230,359,0.64
F006701,13602,"Pikelet, plain, homemade",1160,7.5,5.9,1.7,13.4,47.9,97,7.8,23,144,470,3.38
F006708,16505,"Pineapple, canned in juice, drained",190,0.0,0.0,1.1,10.9,10.9,9,1.3,11,120,1,0.00
F006707,16505,"Pineapple, canned in pineapple juice",236,0.5,0.6,0.8,12.0,12.0,4,0.0,11,121,5,0.16
F006710,16505,"Pineapple, canned in pineapple juice, juice only",187,0.3,0.0,0.0,10.6,10.6,6,0.0,12,160,1,0.00
F006711,16505,"Pineapple, canned in syrup",360,0.3,0.6,0.7,19.8,19.8,4,0.0,11,80,6,0.16
F006712,16505,"Pineapple, canned in syrup, drained",296,0.0,0.0,1.2,17.5,17.5,9,1.3,11,120,1,0.00
F006713,16505,"Pineapple, canned in syrup, syrup only",370,0.3,0.0,0.0,22.0,22.0,5,0.0,9,90,1,0.00
F006702,16502,"Pineapple, peeled, raw",152,0.5,0.0,0.9,7.9,7.9,9,0.0,15,160,0,0.00
F006725,13501,"Pizza, cheese & tomato, commercial",1194,16.2,11.0,2.8,2.7,28.7,210,8.5,26,170,440,4.82
F006761,13501,"Pizza, ham & pineapple, purchased frozen, baked",961,11.5,6.0,3.1,4.8,28.2,171,2.7,22,210,468,2.58
F006762,13501,"Pizza, ham & pineapple, takeaway style",939,12.8,8.3,3.1,2.7,23.1,140,14.4,17,140,632,3.94
F006795,13501,"Pizza, supreme, fast food chain",1044,12.9,9.0,2.5,2.4,27.6,149,10.3,27,191,550,4.31
F006797,13501,"Pizza, supreme, purchased frozen, baked",1142,14.0,11.6,3.2,0.9,26.3,152,4.1,22,162,350,4.10
F006799,13501,"Pizza, supreme, takeaway style",954,13.0,9.8,3.0,0.6,20.5,158,8.2,18,175,570,4.30
F006805,13501,"Pizza, vegetable, fast food chain",863,9.3,6.0,2.8,2.8,27.2,152,6.6,22,162,389,3.03
F006825,16404,"Plum, dark, canned in syrup",371,0.4,0.0,1.0,21.1,21.6,4,0.8,4,96,3,0.00
F006826,16404,"Plum, dark, canned in syrup, drained",386,0.5,0.1,2.0,21.0,21.8,4,1.4,5,96,4,0.00
F006827,16404,"Plum, dark, canned in syrup, syrup only",354,0.3,0.0,0.0,21.2,21.3,3,0.0,4,97,2,0.00
F006828,16601,"Plum, davidson (native), flesh",280,1.0,0.2,2.0,3.9,14.3,16,0.0,27,364,45,0.00
F006830,16804,"Plum, salted",857,3.7,0.0,9.3,33.6,44.9,130,3.9,120,610,8400,0.00
F006832,16403,"Plum, unpeeled, raw",162,0.6,0.1,2.0,6.5,7.1,7,0.1,6,153,2,0.00
F006842,16504,"Pomegranate, peeled, raw",329,1.9,0.2,6.4,13.5,13.5,14,0.0,9,210,4,0.00
F006844,26202,"Popcorn, commercial, butter flavoured, salted",2053,9.1,26.5,8.8,0.6,49.6,7,0.0,142,260,626,16.54
F006860,18103,"Pork, belly, rind removed, baked, no added fat",1606,27.4,30.8,0.0,0.0,0.0,8,0.0,16,294,68,11.19
F006862,18103,"Pork, belly, rind removed, raw",1286,18.6,26.2,0.0,0.0,0.0,6,0.0,15,250,58,9.51
F006874,18103,"Pork, butterfly steak, lean, grilled, no added fat",656,32.5,2.8,0.0,0.0,0.0,6,0.8,29,450,46,1.07
F006875,18103,"Pork, butterfly steak, lean, raw",469,24.1,1.6,0.0,0.0,0.0,6,0.8,26,420,46,0.54
F006864,18103,"Pork, butterfly steak, untrimmed, grilled, no added fat",825,30.6,8.2,0.0,0.0,0.0,7,0.7,27,427,45,3.21
F006866,18103,"Pork, butterfly steak, untrimmed, raw",643,22.7,7.0,0.0,0.0,0.0,6,0.8,25,398,44,2.43
F006881,18103,"Pork, diced, untrimmed, fried, no added fat",647,31.3,3.1,0.0,0.0,0.0,7,0.8,30,465,90,1.02
F006883,18103,"Pork, diced, untrimmed, raw",502,22.8,3.1,0.0,0.0,0.0,6,0.8,27,465,59,1.02
F006892,18103,"Pork, fillet, fully-trimmed, baked, no added fat",566,28.5,2.2,0.0,0.0,0.0,4,0.8,27,390,44,0.76
F006899,18103,"Pork, fillet, lean, raw",433,23.1,1.1,0.0,0.0,0.0,4,0.8,26,390,42,0.38
F006906,18103,"Pork, forequarter (chop, roast, neck), separable fat, raw",2042,9.6,50.8,0.0,0.0,0.0,26,0.8,9,160,47,19.51
F006921,18103,"Pork, forequarter chop, lean, BBQ'd, no added fat",680,26.3,6.3,0.0,0.0,0.0,22,0.8,24,410,73,2.41
F006922,18103,"Pork, forequarter chop, lean, raw",476,19.5,3.9,0.0,0.0,0.0,16,0.8,22,380,73,1.42
F006919,18103,"Pork, forequarter chop, semi-trimmed, BBQ'd, no added fat",771,25.4,9.2,0.0,0.0,0.0,22,0.8,23,397,74,3.50
F006908,18103,"Pork, forequarter chop, untrimmed, BBQ'd, no added fat",988,23.3,16.0,0.0,0.0,0.0,23,0.8,21,365,76,6.10
F006910,18103,"Pork, forequarter chop, untrimmed, raw",785,17.5,13.2,0.0,0.0,0.0,18,0.8,19,336,68,5.00
F006932,18103,"Pork, forequarter shoulder roast, lean, BBQ'd, no added fat",658,24.8,6.4,0.0,0.0,0.0,15,0.8,23,380,76,2.45
F006933,18103,"Pork, forequarter shoulder roast, lean, raw",447,19.6,3.1,0.0,0.0,0.0,11,0.8,21,370,75,1.13
F006931,18103,"Pork, forequarter shoulder roast, semi-trimmed, BBQ'd, no added fat",748,24.0,9.2,0.0,0.0,0.0,16,0.8,22,369,76,3.52
F006927,18103,"Pork, forequarter shoulder roast, untrimmed, BBQ'd, no added fat",901,22.6,14.0,0.0,0.0,0.0,17,0.8,21,350,78,5.32
F006929,18103,"Pork, forequarter shoulder roast, untrimmed, raw",762,17.6,12.5,0.0,0.0,0.0,14,0.8,19,328,69,4.76
F006940,18103,"Pork, forequarter, separable fat, BBQ'd, no added fat",2179,11.5,53.6,0.0,0.0,0.0,28,0.8,11,190,86,20.43
F006951,18103,"Pork, leg roast, untrimmed, baked, no added fat",926,31.2,10.7,0.0,0.0,0.0,6,0.8,26,418,54,3.76
F006953,18103,"Pork, leg roast, untrimmed, raw",685,21.6,8.6,0.0,0.0,0.0,4,0.8,22,357,48,3.05
F006962,18103,"Pork, leg steak (round, rump, topside, silverside), lean, fried, no added fat",589,28.8,2.7,0.0,0.0,0.0,5,0.8,27,409,54,0.89
F006963,18103,"Pork, leg steak (round, rump, topside, silverside), lean, raw",466,23.5,1.8,0.0,0.0,0.0,4,0.8,25,382,50,0.59
F006959,18103,"Pork, leg steak (round, rump, topside, silverside), untrimmed, fried, no added fat",603,28.6,3.1,0.0,0.0,0.0,5,0.8,27,407,54,1.05
F006960,18103,"Pork, leg steak (round, rump, topside, silverside), untrimmed, raw",486,23.3,2.4,0.0,0.0,0.0,4,0.8,25,380,49,0.82
F006964,18103,"Pork, leg steak (rump), separable fat, fried, no added fat",2191,12.0,53.7,0.0,0.0,0.0,4,0.8,14,230,36,19.29
F006965,18103,"Pork, leg steak (rump), separable fat, raw",2603,8.6,66.4,0.0,0.0,0.0,3,0.8,8,140,23,23.86
F007017,18103,"Pork, loin chop, lean, BBQ'd, no added fat",687,30.6,4.5,0.0,0.0,0.0,16,0.4,24,400,58,1.56
F007019,18103,"Pork, loin chop, lean, raw",461,23.2,1.8,0.0,0.0,0.0,11,0.0,26,426,52,0.62
F007012,18103,"Pork, loin chop, semi-trimmed, BBQ'd, no added fat",790,29.5,7.8,0.0,0.0,0.0,16,0.4,23,388,57,2.87
F007014,18103,"Pork, loin chop, semi-trimmed, raw",573,22.4,5.2,0.0,0.0,0.0,11,0.0,25,410,51,1.96
F007015,18103,"Pork, loin chop, separable fat, BBQ'd, no added fat",2765,8.8,70.7,0.0,0.0,0.0,17,0.4,9,159,33,27.88
F007016,18103,"Pork, loin chop, separable fat, raw",2694,7.9,69.2,0.0,0.0,0.0,16,0.0,6,104,24,27.29
F006991,18103,"Pork, loin chop, untrimmed, BBQ'd, no added fat",930,28.0,12.2,0.0,0.0,0.0,16,0.4,22,372,55,4.64
F006993,18103,"Pork, loin chop, untrimmed, raw",705,21.5,9.2,0.0,0.0,0.0,11,0.0,24,391,49,3.53
F007027,18103,"Pork, loin cutlet, untrimmed, fried, no added fat",1240,30.9,19.3,0.0,0.0,0.0,8,1.1,34,543,61,6.77
F007028,18103,"Pork, loin cutlet, untrimmed, raw",843,21.0,13.1,0.0,0.0,0.0,5,0.8,23,373,42,4.60
F007036,18103,"Pork, loin roast, lean, baked, no added fat",860,31.9,8.6,0.0,0.0,0.0,7,0.8,25,340,57,2.93
F007037,18103,"Pork, loin roast, lean, raw",478,23.3,2.2,0.0,0.0,0.0,6,0.8,25,370,52,0.75
F007034,18103,"Pork, loin roast, separable fat, baked, no added fat",2629,8.8,67.0,0.0,0.0,0.0,3,0.8,8,145,40,25.22
F007035,18103,"Pork, loin roast, separable fat, raw",2941,5.2,77.1,0.0,0.0,0.0,4,0.8,4,69,27,29.02
F007029,18103,"Pork, loin roast, untrimmed, baked, no added fat",1093,28.8,16.3,0.0,0.0,0.0,6,0.8,23,314,55,5.87
F007030,18103,"Pork, loin roast, untrimmed, raw",943,19.9,16.4,0.0,0.0,0.0,6,0.8,21,313,47,6.10
F007048,18103,"Pork, medallion or loin steak, lean, fried, no added fat",631,29.5,3.5,0.0,0.0,0.0,6,0.8,29,455,52,1.19
F007049,18103,"Pork, medallion or loin steak, lean, raw",469,24.1,1.6,0.0,0.0,0.0,6,0.8,26,420,46,0.54
F007045,18103,"Pork, medallion or loin steak, separable fat, fried, no added fat",2307,14.9,55.5,0.0,0.0,0.0,16,0.8,18,340,47,19.52
F007046,18103,"Pork, medallion or loin steak, separable fat, raw",2642,6.3,68.5,0.0,0.0,0.0,5,0.8,8,150,22,24.09
F007042,18103,"Pork, medallion or loin steak, untrimmed, fried, no added fat",891,33.2,8.8,0.0,0.0,0.0,6,0.9,35,497,58,3.08
F007043,18103,"Pork, medallion or loin steak, untrimmed, raw",615,22.9,6.1,0.0,0.0,0.0,6,0.8,25,402,44,2.12
F007055,18103,"Pork, mince, as purchased, fried, no added fat",849,25.9,11.0,0.0,0.0,0.0,12,1.5,22,350,59,4.17
F007057,18103,"Pork, mince, untrimmed, raw",748,20.9,10.6,0.0,0.0,0.0,8,1.1,20,330,58,4.00
F007076,18103,"Pork, round mini roast, lean, baked, no added fat",682,34.7,2.5,0.0,0.0,0.0,6,0.8,27,435,54,0.79
F007077,18103,"Pork, round mini roast, lean, raw",444,23.7,1.1,0.0,0.0,0.0,4,0.8,24,390,50,0.35
F007073,18103,"Pork, round mini roast, separable fat, baked, no added fat",1961,16.3,45.5,0.0,0.0,0.0,6,0.8,22,345,54,16.35
F007074,18103,"Pork, round mini roast, separable fat, raw",1842,11.3,44.6,0.0,0.0,0.0,5,0.8,12,200,38,16.02
F007071,18103,"Pork, round mini roast, untrimmed, baked, no added fat",699,34.5,3.0,0.0,0.0,0.0,6,0.8,27,434,54,0.99
F007072,18103,"Pork, round mini roast, untrimmed, raw",472,23.4,2.0,0.0,0.0,0.0,4,0.8,24,386,50,0.66
F007079,18103,"Pork, round steak, lean, fried, no added fat",563,29.4,1.7,0.0,0.0,0.0,5,0.8,25,390,51,0.54
F007080,18103,"Pork, round steak, lean, raw",416,22.1,1.1,0.0,0.0,0.0,4,0.8,25,385,48,0.35
F007084,18103,"Pork, rump steak, lean, fried, no added fat",627,28.6,3.8,0.0,0.0,0.0,5,0.8,26,380,52,1.26
F007085,18103,"Pork, rump steak, lean, raw",508,25.3,2.1,0.0,0.0,0.0,5,0.8,25,365,50,0.70
F007081,18103,"Pork, rump steak, untrimmed, fried, no added fat",836,36.5,5.8,0.0,0.0,0.0,5,0.9,34,448,65,2.01
F007082,18103,"Pork, rump steak, untrimmed, raw",568,24.8,4.0,0.0,0.0,0.0,5,0.8,24,358,49,1.37
F007093,18103,"Pork, scotch roast, lean, baked, no added fat",964,30.6,12.0,0.0,0.0,0.0,8,0.8,25,430,57,4.23
F007094,18103,"Pork, scotch roast, lean, raw",631,20.6,7.6,0.0,0.0,0.0,4,0.8,20,355,49,2.68
F007091,18103,"Pork, scotch roast, separable fat, baked, no added fat",2076,12.2,50.5,0.0,0.0,0.0,9,0.8,14,280,41,21.32
F007092,18103,"Pork, scotch roast, separable fat, raw",2124,10.7,52.5,0.0,0.0,0.0,8,0.8,10,190,30,22.16
F007087,18103,"Pork, scotch roast, untrimmed, baked, no added fat",1024,29.6,14.1,0.0,0.0,0.0,8,0.8,24,422,56,5.15
F007089,18103,"Pork, scotch roast, untrimmed, raw",893,18.9,15.4,0.0,0.0,0.0,5,0.8,18,326,46,6.09
F007100,18103,"Pork, silverside steak, lean, fried, no added fat",585,27.9,3.0,0.0,0.0,0.0,5,0.8,28,425,59,1.03
F007101,18103,"Pork, silverside steak, lean, raw",456,22.5,2.0,0.0,0.0,0.0,4,0.8,26,410,53,0.68
F007098,18103,"Pork, silverside steak, untrimmed, raw",475,22.4,2.6,0.0,0.0,0.0,4,0.8,26,408,53,0.88
F007113,18103,"Pork, spare ribs, untrimmed, baked, no added fat",1663,27.4,32.4,0.0,0.0,0.0,17,0.0,22,396,54,12.68
F007117,18103,"Pork, spare ribs, untrimmed, raw",1198,18.1,24.0,0.0,0.0,0.0,12,0.0,19,320,43,9.42
F007127,18103,"Pork, strips, untrimmed, fried, no added fat",623,31.2,2.5,0.0,0.0,0.0,5,0.8,33,470,58,0.82
F007128,18103,"Pork, strips, untrimmed, raw",466,22.4,2.3,0.0,0.0,0.0,4,0.8,26,385,46,0.75
F007131,18103,"Pork, topside steak, lean, fried, no added fat",582,29.2,2.3,0.0,0.0,0.0,5,0.8,30,440,55,0.74
F007132,18103,"Pork, topside steak, lean, raw",482,24.0,2.0,0.0,0.0,0.0,4,0.8,25,370,48,0.65
F007130,18103,"Pork, topside steak, untrimmed, fried, no added fat",583,29.2,2.4,0.0,0.0,0.0,5,0.8,29,440,55,0.76
F007143,12601,"Porridge, rolled oats mixed with sugar or honey & other flavours, prepared with cows milk",586,4.6,4.5,1.7,9.8,19.8,97,34.4,25,170,31,2.15
F007156,12601,"Porridge, rolled oats, prepared with regular fat cows milk",515,5.3,4.9,1.6,5.3,13.7,107,32.2,27,186,34,2.49
F007164,12601,"Porridge, rolled oats, prepared with water",374,3.0,2.9,2.9,0.3,11.4,11,9.4,29,74,1,0.51
F007189,26101,"Potato crisps or chips, flavoured (other than salt & vinegar)",2092,6.8,32.5,3.6,1.4,43.6,24,5.4,60,1350,664,7.10
F007193,26101,"Potato crisps or chips, plain, salted",2140,6.0,33.3,3.2,0.9,45.8,21,4.9,60,1250,592,7.50
F007198,26101,"Potato crisps or chips, reformed, salted",2314,5.7,34.1,2.8,1.9,55.1,54,0.0,46,700,430,7.83
F007201,26101,"Potato crisps or chips, salt & vinegar flavoured",2097,6.8,32.6,3.6,1.4,43.6,22,5.5,64,1200,970,7.84
F007204,26101,"Potato straws, French fries, plain",2165,6.9,31.0,3.2,0.2,51.6,31,0.0,51,1390,576,13.37
F007235,24102,"Potato, chips, regular, fast food outlet, deep fried, blended oil, salted",944,3.8,10.1,3.0,0.0,28.2,10,3.7,25,491,228,4.44
F007236,24102,"Potato, chips, regular, fast food outlet, deep fried, monounsaturated oil, salted",1020,3.8,12.2,3.0,0.0,28.2,10,2.6,25,491,192,1.65
F007238,24102,"Potato, chips, regular, independent takeaway outlet, deep fried, blended oil, salted",997,3.8,11.6,3.0,0.0,28.2,10,4.0,25,491,180,3.01
F007242,24102,"Potato, chips, regular, purchased frozen, baked, no added fat",1087,4.8,5.4,4.6,0.2,44.5,8,3.7,45,491,60,0.69
F007244,24101,"Potato, coliban, peeled, baked, no added fat",368,3.0,0.0,1.7,1.5,17.4,5,0.0,29,576,7,0.00
F007245,24101,"Potato, coliban, peeled, boiled, drained",234,1.0,0.0,2.0,0.0,11.6,6,0.0,14,387,10,0.00
F007247,24101,"Potato, coliban, peeled, raw",242,2.0,0.0,1.1,1.0,11.5,3,0.0,19,380,4,0.00
F007250,24101,"Potato, desiree, peeled, baked, no added fat",364,3.5,0.0,2.6,2.6,16.2,10,0.0,30,606,8,0.00
F007252,24101,"Potato, desiree, peeled, boiled, drained",245,2.3,0.0,1.7,1.7,10.9,6,0.0,19,367,5,0.00
F007254,24101,"Potato, desiree, peeled, raw",240,2.3,0.0,1.7,1.7,10.7,6,0.0,20,400,5,0.00
F007269,24102,"Potato, fries, fast food outlet, deep fried, monounsaturated oil, salted",1322,4.8,16.4,3.1,0.2,35.7,10,4.6,30,542,193,1.63
F007279,24102,"Potato, fries, independent takeaway outlet, deep fried, blended oil, salted",1361,4.8,17.4,3.1,0.2,35.7,10,5.9,30,542,210,4.02
F007305,24101,"Potato, new, peeled, baked, no added fat",413,3.5,0.2,1.7,0.8,19.4,7,0.0,30,777,4,0.00
F007306,24101,"Potato, new, peeled, boiled, drained",282,2.5,0.1,2.3,0.4,12.8,4,0.5,19,431,3,0.00
F007308,24101,"Potato, new, peeled, raw",272,2.3,0.1,1.1,0.6,12.8,4,0.0,20,513,3,0.00
F007314,24101,"Potato, pale skin, peeled, baked, no added fat",368,3.0,0.0,1.7,1.5,17.4,5,0.0,29,576,7,0.00
F007320,24101,"Potato, pale skin, peeled, boiled, drained",258,1.5,0.1,2.0,0.3,12.1,5,1.3,12,316,8,0.00
F007325,24101,"Potato, pale skin, peeled, raw",242,2.0,0.0,1.1,1.0,11.5,3,0.0,19,380,4,0.00
F007358,24101,"Potato, pontiac, peeled, baked, no added fat",421,3.6,0.2,3.2,1.1,19.1,6,0.0,29,576,3,0.00
F007359,24101,"Potato, pontiac, peeled, boiled, drained",283,2.4,0.1,2.1,0.7,12.8,4,0.0,18,349,2,0.00
F007361,24101,"Potato, pontiac, peeled, raw",278,2.4,0.1,2.1,0.7,12.6,4,0.0,19,380,2,0.00
F007364,24101,"Potato, red skin, peeled, baked, no added fat",364,3.5,0.0,2.6,2.6,16.2,10,0.0,30,606,8,0.00
F007366,24101,"Potato, red skin, peeled, boiled, drained",298,2.0,0.0,2.4,0.2,14.2,6,0.0,14,441,11,0.00
F007368,24101,"Potato, red skin, peeled, raw",240,2.3,0.0,1.7,1.7,10.7,6,0.0,20,400,5,0.00
